cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
32,Zacatecas,024,Loreto,1002000103,Población de 70 a 74 años,2020,866,Personas
32,Zacatecas,024,Loreto,1002000104,Población de 70 a 74 años. Hombres,2020,418,Número de personas
32,Zacatecas,024,Loreto,1002000105,Población de 70 a 74 años. Mujeres,2020,448,Número de personas
32,Zacatecas,024,Loreto,1002000106,Población de 75 a 79 años,2020,666,Personas
32,Zacatecas,024,Loreto,1002000107,Población de 75 a 79 años. Hombres,2020,316,Número de personas
32,Zacatecas,024,Loreto,1002000108,Población de 75 a 79 años. Mujeres,2020,350,Número de personas
32,Zacatecas,024,Loreto,1002000109,Población de 80 a 84 años,2020,434,Personas
32,Zacatecas,024,Loreto,1002000110,Población de 80 a 84 años. Hombres,2020,214,Número de personas
32,Zacatecas,024,Loreto,1002000111,Población de 80 a 84 años. Mujeres,2020,220,Número de personas
32,Zacatecas,024,Loreto,1002000112,Población de 85 a 89 años,2020,268,Personas
32,Zacatecas,024,Loreto,1002000113,Población de 85 a 89 años. Hombres,2020,129,Número de personas
32,Zacatecas,024,Loreto,1002000114,Población de 85 a 89 años. Mujeres,2020,139,Número de personas
32,Zacatecas,024,Loreto,1002000115,Población de 90 a 94 años,2020,121,Personas
32,Zacatecas,024,Loreto,1002000116,Población de 90 a 94 años. Hombres,2020,50,Número de personas
32,Zacatecas,024,Loreto,1002000117,Población de 90 a 94 años. Mujeres,2020,71,Número de personas
32,Zacatecas,024,Loreto,1002000118,Población de 95 a 99 años,2020,47,Personas
32,Zacatecas,024,Loreto,1002000119,Población de 95 a 99 años. Hombres,2020,18,Número de personas
32,Zacatecas,024,Loreto,1002000120,Población de 95 a 99 años. Mujeres,2020,29,Número de personas
32,Zacatecas,024,Loreto,1002000127,Relación de dependencia,2015,62.734985,Porcentaje
32,Zacatecas,024,Loreto,1002000127,Relación de dependencia,2020,63.8711452061493,Porcentaje
32,Zacatecas,024,Loreto,1003000001,Total de viviendas particulares habitadas,1995,6622,Viviendas
32,Zacatecas,024,Loreto,1003000001,Total de viviendas particulares habitadas,2000,7593,Viviendas
32,Zacatecas,024,Loreto,1003000001,Total de viviendas particulares habitadas,2005,9052,Viviendas
32,Zacatecas,024,Loreto,1003000001,Total de viviendas particulares habitadas,2010,10972,Viviendas
32,Zacatecas,024,Loreto,1003000001,Total de viviendas particulares habitadas,2015,12363,Viviendas
32,Zacatecas,024,Loreto,1003000001,Total de viviendas particulares habitadas,2020,12996,Viviendas
32,Zacatecas,024,Loreto,1003000011,Viviendas particulares habitadas,1995,6617,Número de Viviendas
32,Zacatecas,024,Loreto,1003000011,Viviendas particulares habitadas,2000,7578,Número de Viviendas
32,Zacatecas,024,Loreto,1003000011,Viviendas particulares habitadas,2005,8985,Número de Viviendas
32,Zacatecas,024,Loreto,1003000011,Viviendas particulares habitadas,2010,10943,Número de Viviendas
32,Zacatecas,024,Loreto,1003000011,Viviendas particulares habitadas,2020,12818,Número de Viviendas
32,Zacatecas,024,Loreto,1003000015,Promedio de ocupantes en viviendas particulares habitadas,1995,5.5,Promedio
32,Zacatecas,024,Loreto,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2000,5.2,Promedio
32,Zacatecas,024,Loreto,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2005,4.8,Promedio
32,Zacatecas,024,Loreto,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2010,4.41,Promedio
32,Zacatecas,024,Loreto,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2015,4.3226563,Promedio
32,Zacatecas,024,Loreto,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2020,4.11449264196009,Promedio
32,Zacatecas,024,Loreto,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,1995,6220,Viviendas
32,Zacatecas,024,Loreto,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2000,7225,Viviendas
32,Zacatecas,024,Loreto,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2005,8773,Viviendas
32,Zacatecas,024,Loreto,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2010,10716,Viviendas
32,Zacatecas,024,Loreto,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2020,12891,Viviendas
32,Zacatecas,024,Loreto,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,1995,5950,Viviendas
32,Zacatecas,024,Loreto,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2000,6327,Viviendas
32,Zacatecas,024,Loreto,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2005,8397,Viviendas
32,Zacatecas,024,Loreto,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2010,10030,Viviendas
32,Zacatecas,024,Loreto,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2020,12867,Viviendas
32,Zacatecas,024,Loreto,1003000019,Viviendas particulares habitadas que disponen de drenaje,1995,4661,Viviendas
32,Zacatecas,024,Loreto,1003000019,Viviendas particulares habitadas que disponen de drenaje,2000,5533,Viviendas
32,Zacatecas,024,Loreto,1003000019,Viviendas particulares habitadas que disponen de drenaje,2005,7996,Viviendas
32,Zacatecas,024,Loreto,1003000019,Viviendas particulares habitadas que disponen de drenaje,2010,10049,Viviendas
32,Zacatecas,024,Loreto,1003000019,Viviendas particulares habitadas que disponen de drenaje,2020,12685,Viviendas
32,Zacatecas,024,Loreto,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,1995,ND,Viviendas
32,Zacatecas,024,Loreto,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2000,6431,Viviendas
32,Zacatecas,024,Loreto,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2005,8121,Viviendas
32,Zacatecas,024,Loreto,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2010,10295,Viviendas
32,Zacatecas,024,Loreto,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2020,12735,Viviendas
32,Zacatecas,024,Loreto,1003000023,Viviendas particulares habitadas que disponen de lavadora,1995,ND,Viviendas
32,Zacatecas,024,Loreto,1003000023,Viviendas particulares habitadas que disponen de lavadora,2000,4427,Viviendas
32,Zacatecas,024,Loreto,1003000023,Viviendas particulares habitadas que disponen de lavadora,2005,6480,Viviendas
32,Zacatecas,024,Loreto,1003000023,Viviendas particulares habitadas que disponen de lavadora,2010,8100,Viviendas
32,Zacatecas,024,Loreto,1003000023,Viviendas particulares habitadas que disponen de lavadora,2020,10889,Viviendas
32,Zacatecas,024,Loreto,1003000024,Viviendas particulares habitadas que disponen de computadora,1995,ND,Viviendas
32,Zacatecas,024,Loreto,1003000024,Viviendas particulares habitadas que disponen de computadora,2000,321,Viviendas
32,Zacatecas,024,Loreto,1003000024,Viviendas particulares habitadas que disponen de computadora,2005,1209,Viviendas
32,Zacatecas,024,Loreto,1003000024,Viviendas particulares habitadas que disponen de computadora,2010,2077,Viviendas
32,Zacatecas,024,Loreto,1003000024,Viviendas particulares habitadas que disponen de computadora,2020,3607,Viviendas
32,Zacatecas,024,Loreto,1004000001,Población derechohabiente a servicios de salud,2000,10707,Personas
32,Zacatecas,024,Loreto,1004000001,Población derechohabiente a servicios de salud,2005,19477,Personas
32,Zacatecas,024,Loreto,1004000001,Población derechohabiente a servicios de salud,2010,31882,Personas
32,Zacatecas,024,Loreto,1004000001,Población derechohabiente a servicios de salud,2020,42574,Personas
32,Zacatecas,024,Loreto,1005000012,Población de 5 años y más que asiste a la escuela,1995,ND,Personas
32,Zacatecas,024,Loreto,1005000012,Población de 5 años y más que asiste a la escuela,2000,12012,Personas
32,Zacatecas,024,Loreto,1005000012,Población de 5 años y más que asiste a la escuela,2005,13316,Personas
32,Zacatecas,024,Loreto,1005000012,Población de 5 años y más que asiste a la escuela,2010,14583,Personas
32,Zacatecas,024,Loreto,1005000012,Población de 5 años y más que asiste a la escuela,2020,15553,Personas
32,Zacatecas,024,Loreto,1005000038,Grado promedio de escolaridad de la población de 15 y más años,1995,ND,Años de escolaridad
32,Zacatecas,024,Loreto,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2000,6.5,Años de escolaridad
32,Zacatecas,024,Loreto,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2005,7.2,Años de escolaridad
32,Zacatecas,024,Loreto,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2010,7.85,Años de escolaridad
32,Zacatecas,024,Loreto,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2015,8.5509297,Años de escolaridad
32,Zacatecas,024,Loreto,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2020,9.13478861563968,Años de escolaridad
32,Zacatecas,024,Loreto,1005000039,Población de 5 años y más hablante de lengua indígena,1995,21,Personas
32,Zacatecas,024,Loreto,1005000039,Población de 5 años y más hablante de lengua indígena,2000,21,Personas
32,Zacatecas,024,Loreto,1005000039,Población de 5 años y más hablante de lengua indígena,2005,81,Personas
32,Zacatecas,024,Loreto,1005000039,Población de 5 años y más hablante de lengua indígena,2010,104,Personas
32,Zacatecas,024,Loreto,1005000039,Población de 5 años y más hablante de lengua indígena,2020,61,Personas
32,Zacatecas,024,Loreto,3104003001,Porcentaje de población inmigrante (migración reciente),2020,2.19472086355203,Porcentaje
32,Zacatecas,024,Loreto,3105001001,Densidad de población,2015,124.53708,Habitantes por kilómetro cuadrado
32,Zacatecas,024,Loreto,3105001001,Densidad de población,2020,125.161543682689,Habitantes por kilómetro cuadrado
32,Zacatecas,024,Loreto,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,2020,45.5379917704668,Porcentaje
32,Zacatecas,024,Loreto,3114004001,Porcentaje de viviendas con piso de tierra,2015,1.1493323,Porcentaje
32,Zacatecas,024,Loreto,3114004001,Porcentaje de viviendas con piso de tierra,2020,1.37915093612759,Porcentaje
32,Zacatecas,024,Loreto,3114006001,Porcentaje de viviendas con electricidad,2015,99.303926,Porcentaje
32,Zacatecas,024,Loreto,3114006001,Porcentaje de viviendas con electricidad,2020,99.3219816626859,Porcentaje
32,Zacatecas,024,Loreto,6200031290,Porcentaje de viviendas particulares habitadas con disponibilidad de drenaje,2020,97.7348023730642,Porcentaje
32,Zacatecas,024,Loreto,6200031291,Porcentaje de viviendas particulares habitadas con disponibilidad de excusado,2020,98.1200400647199,Porcentaje
32,Zacatecas,024,Loreto,6200108938,Porcentaje de viviendas con techos de materiales resistentes,2020,96.1529309113984,Porcentaje de viviendas
32,Zacatecas,024,Loreto,6200205238,Población de 8 a 14 años que sabe leer y escribir,2020,7616,Personas
32,Zacatecas,024,Loreto,6200205244,Viviendas que son cuarto de azotea,2020,1,Viviendas
32,Zacatecas,024,Loreto,6200205245,Viviendas móviles,2020,1,Viviendas
32,Zacatecas,024,Loreto,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2020,11,Viviendas
32,Zacatecas,024,Loreto,6200205247,Viviendas que son refugio,2020,3,Viviendas
32,Zacatecas,024,Loreto,6200205248,Viviendas colectivas,2020,8,Viviendas
32,Zacatecas,024,Loreto,6200205249,Viviendas que son casa independiente o local no construido para habitación,2020,11790,Viviendas
32,Zacatecas,024,Loreto,6200205252,Población de 5 años y más inmigrante,2020,1461,Personas
32,Zacatecas,024,Loreto,6200205253,Población total sin limitación en la actividad,2020,43434,Personas
32,Zacatecas,024,Loreto,6200205254,Población total que no especificó limitación en la actividad,2020,102,Personas
32,Zacatecas,024,Loreto,6200205255,Porcentaje de la población migrante internacional destino otro país,2020,1.0443864229765,Porcentaje
32,Zacatecas,024,Loreto,6200205256,Población de 5 años y más con religión no especificada,2020,10,Personas
32,Zacatecas,024,Loreto,6200205257,Población de 5 años y más católica,2020,45387,Personas
32,Zacatecas,024,Loreto,6200205259,Población nacida en otro país residente en México,2020,399,Personas
32,Zacatecas,024,Loreto,6200205260,Población con limitación en la actividad para escuchar,2020,1121,Personas
32,Zacatecas,024,Loreto,6200205261,Población con limitación en la actividad para hablar o comunicarse,2020,377,Personas
32,Zacatecas,024,Loreto,6200205263,Población con limitación en la actividad para caminar o moverse,2020,2096,Personas
32,Zacatecas,024,Loreto,6200205264,Porcentaje de la población migrante internacional destino no especificado,2020,4.69973890339426,Porcentaje
32,Zacatecas,024,Loreto,6200205268,Población nacida en otro país residente en México hombres,2020,182,Personas
32,Zacatecas,024,Loreto,6200205269,Población con limitación en la actividad para atender el cuidado personal,2020,257,Personas
32,Zacatecas,024,Loreto,6200205270,Población con limitación en la actividad para poner atención o aprender,2020,1532,Personas
32,Zacatecas,024,Loreto,6200205271,Población con limitación en la actividad,2020,6712,Personas
32,Zacatecas,024,Loreto,6200205272,Porcentaje de población nacida en otro país residente en México,2020,0.742892252695079,Porcentaje
32,Zacatecas,024,Loreto,6200205273,Población de 5 años y más con religión distinta de católica,2020,1800,Personas
32,Zacatecas,024,Loreto,6200205274,Porcentaje de población masculina nacida en otro país residente en México,2020,0.692884608063349,Porcentaje
32,Zacatecas,024,Loreto,6200205277,Población de 5 años y más emigrante,2020,2524,Personas
32,Zacatecas,024,Loreto,6200205280,Población con limitación en la actividad para ver,2020,4271,Personas
32,Zacatecas,024,Loreto,6200205282,Porcentaje de población femenina nacida en otro país residente en México,2020,0.790758691057503,Porcentaje
32,Zacatecas,024,Loreto,6200205284,Población nacida en otro país residente en México mujeres,2020,217,Personas
32,Zacatecas,024,Loreto,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2020,94.2558746736293,Porcentaje
32,Zacatecas,024,Loreto,6200205286,Población con limitación en la actividad mental,2020,588,Personas
32,Zacatecas,024,Loreto,6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2020,83.8709677419355,Índice
32,Zacatecas,024,Loreto,6200205289,Población de 5 años y más sin religión,2020,529,Personas
32,Zacatecas,024,Loreto,6200240300,Porcentaje de hombres de 0 a 4 años,2015,5.5864979,Porcentaje
32,Zacatecas,024,Loreto,6200240300,Porcentaje de hombres de 0 a 4 años,2020,5.57845459462484,Porcentaje
32,Zacatecas,024,Loreto,6200240301,Población católica,2020,51.012,Miles de personas
32,Zacatecas,024,Loreto,6200240302,Porcentaje de la población de 60 a 84 años con limitación en la actividad,2020,37.9317742973611,Porcentaje
32,Zacatecas,024,Loreto,6200240304,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240305,Porcentaje de la población que profesa la religión católica,2020,94.9784952242641,Porcentaje
32,Zacatecas,024,Loreto,6200240310,Porcentaje de mujeres de 75 a 79 años,2015,0.6263479,Porcentaje
32,Zacatecas,024,Loreto,6200240310,Porcentaje de mujeres de 75 a 79 años,2020,0.652778036816681,Porcentaje
32,Zacatecas,024,Loreto,6200240311,Porcentaje de hombres de 10 a 14 años,2015,5.3070792,Porcentaje
32,Zacatecas,024,Loreto,6200240311,Porcentaje de hombres de 10 a 14 años,2020,5.10285916780126,Porcentaje
32,Zacatecas,024,Loreto,6200240312,Porcentaje de mujeres de 5 a 9 años,2015,5.4027192,Porcentaje
32,Zacatecas,024,Loreto,6200240312,Porcentaje de mujeres de 5 a 9 años,2020,5.51131171083798,Porcentaje
32,Zacatecas,024,Loreto,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2015,17.887324,Porcentaje
32,Zacatecas,024,Loreto,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2020,21.0196878619092,Porcentaje
32,Zacatecas,024,Loreto,6200240315,Porcentaje de la población con limitación mental,2020,1.1707783286542,Porcentaje
32,Zacatecas,024,Loreto,6200240316,Tasa de monolingüismo de la población de 5 años y más hablante de Maya,2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240318,Población de 5 años y más hablante de Tzeltal  (Tseltal),2020,0,Personas
32,Zacatecas,024,Loreto,6200240319,Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240320,Población de 5 años y más hablante de Lenguas chinantecas,2020,0,Personas
32,Zacatecas,024,Loreto,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2015,78.398145,Porcentaje
32,Zacatecas,024,Loreto,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2020,61.016113120684,Porcentaje
32,Zacatecas,024,Loreto,6200240325,Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240326,Población de 5 años y más hablante de Lenguas zapotecas,2020,10,Personas
32,Zacatecas,024,Loreto,6200240328,Porcentaje de mujeres de 55 a 59 años,2015,1.6971402,Porcentaje
32,Zacatecas,024,Loreto,6200240328,Porcentaje de mujeres de 55 a 59 años,2020,1.8688102654009,Porcentaje
32,Zacatecas,024,Loreto,6200240330,Porcentaje de hombres de 75 a 79 años,2015,0.5382091,Porcentaje
32,Zacatecas,024,Loreto,6200240330,Porcentaje de hombres de 75 a 79 años,2020,0.589365313240204,Porcentaje
32,Zacatecas,024,Loreto,6200240331,Población de 5 años y más hablante de Maya,2020,2,Personas
32,Zacatecas,024,Loreto,6200240332,Población de 5 años y más hablante de Otomí,2020,1,Personas
32,Zacatecas,024,Loreto,6200240334,Población de 5 años y más hablante de Tojolabal,2020,0,Personas
32,Zacatecas,024,Loreto,6200240341,Porcentaje de mujeres de 40 a 44 años,2015,3.2761369,Porcentaje
32,Zacatecas,024,Loreto,6200240341,Porcentaje de mujeres de 40 a 44 años,2020,3.26389018408341,Porcentaje
32,Zacatecas,024,Loreto,6200240342,Porcentaje de mujeres de 70 a 74 años,2015,0.7951242,Porcentaje
32,Zacatecas,024,Loreto,6200240342,Porcentaje de mujeres de 70 a 74 años,2020,0.835555887125352,Porcentaje
32,Zacatecas,024,Loreto,6200240343,Porcentaje de hombres de 15 a 19 años,2015,5.3277075,Porcentaje
32,Zacatecas,024,Loreto,6200240343,Porcentaje de hombres de 15 a 19 años,2020,4.73916854728911,Porcentaje
32,Zacatecas,024,Loreto,6200240344,Porcentaje de mujeres de 85 años y más,2015,0.435068,Porcentaje
32,Zacatecas,024,Loreto,6200240344,Porcentaje de mujeres de 85 años y más,2020,0.456944625771677,Porcentaje
32,Zacatecas,024,Loreto,6200240345,Población de 5 años y más hablante de Mixe,2020,0,Personas
32,Zacatecas,024,Loreto,6200240354,Porcentaje de mujeres de 10 a 14 años,2015,5.2058134,Porcentaje
32,Zacatecas,024,Loreto,6200240354,Porcentaje de mujeres de 10 a 14 años,2020,4.98722420127945,Porcentaje
32,Zacatecas,024,Loreto,6200240356,Porcentaje de mujeres de 20 a 24 años,2015,4.7257384,Porcentaje
32,Zacatecas,024,Loreto,6200240356,Porcentaje de mujeres de 20 a 24 años,2020,4.18710483615271,Porcentaje
32,Zacatecas,024,Loreto,6200240357,Porcentaje de hombres de 35 a 39 años,2015,3.03985,Porcentaje
32,Zacatecas,024,Loreto,6200240357,Porcentaje de hombres de 35 a 39 años,2020,3.04194565156573,Porcentaje
32,Zacatecas,024,Loreto,6200240358,Porcentaje de la población de 0 a 14 años con limitación en la actividad,2020,3.93637254336926,Porcentaje
32,Zacatecas,024,Loreto,6200240361,Población de 5 años y más hablante de Mazahua,2020,18,Personas
32,Zacatecas,024,Loreto,6200240364,Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2015,12.734051,Porcentaje
32,Zacatecas,024,Loreto,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2020,15.5159102189378,Porcentaje
32,Zacatecas,024,Loreto,6200240366,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240367,Porcentaje de la población con limitación para hablar o comunicarse,2020,5.24737631184408,Porcentaje
32,Zacatecas,024,Loreto,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2015,0.4170119,Porcentaje
32,Zacatecas,024,Loreto,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2020,0.17371642861082,Porcentaje
32,Zacatecas,024,Loreto,6200240377,Porcentaje de mujeres de 45 a 49 años,2015,2.5391467,Porcentaje
32,Zacatecas,024,Loreto,6200240377,Porcentaje de mujeres de 45 a 49 años,2020,2.72301695357816,Porcentaje
32,Zacatecas,024,Loreto,6200240378,Porcentaje de mujeres de 0 a 4 años,2015,5.1364276,Porcentaje
32,Zacatecas,024,Loreto,6200240378,Porcentaje de mujeres de 0 a 4 años,2020,5.4087323050525,Porcentaje
32,Zacatecas,024,Loreto,6200240379,Porcentaje de mujeres de 80 a 84 años,2015,0.4088139,Porcentaje
32,Zacatecas,024,Loreto,6200240379,Porcentaje de mujeres de 80 a 84 años,2020,0.410317623141914,Porcentaje
32,Zacatecas,024,Loreto,6200240381,Tasa de monolingüismo de la población de 5 años y más hablante de Tzotzil (Tsotsil),2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240384,Porcentaje de mujeres de 15 a 19 años,2015,4.7801219,Porcentaje
32,Zacatecas,024,Loreto,6200240384,Porcentaje de mujeres de 15 a 19 años,2020,4.63285898129325,Porcentaje
32,Zacatecas,024,Loreto,6200240386,Población de 5 años y más hablante de Lenguas mixtecas,2020,1,Personas
32,Zacatecas,024,Loreto,6200240388,Porcentaje de hombres de 65 a 69 años,2015,1.0126582,Porcentaje
32,Zacatecas,024,Loreto,6200240388,Porcentaje de hombres de 65 a 69 años,2020,1.02579405785478,Porcentaje
32,Zacatecas,024,Loreto,6200240389,Tasa de crecimiento promedio anual de las viviendas particulares habitadas,2020,1.75012756059951,Tasa
32,Zacatecas,024,Loreto,6200240390,Porcentaje de la población con discapacidad por accidente,2020,12.7617542473331,Porcentaje
32,Zacatecas,024,Loreto,6200240395,"Viviendas, de cada cien que cuentan con electricidad, agua y drenaje",2020,97.0490792819169,Porcentaje
32,Zacatecas,024,Loreto,6200240396,Porcentaje de la población de 30 a 59 años con limitación en la actividad,2020,16.7817756488805,Porcentaje
32,Zacatecas,024,Loreto,6200240397,Tasa de monolingüismo de la población de 5 años y más hablante de Chol (Ch''ol),2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240398,Tasa de monolingüismo de la población de 5 años y más hablante de Totonaca (Totonaco),2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240407,Índice de envejecimiento,2020,29.4161719785603,Porcentaje
32,Zacatecas,024,Loreto,6200240410,Porcentaje de hombres de 60 a 64 años,2015,1.1626817,Porcentaje
32,Zacatecas,024,Loreto,6200240410,Porcentaje de hombres de 60 a 64 años,2020,1.43424660089151,Porcentaje
32,Zacatecas,024,Loreto,6200240411,Porcentaje de hombres de 85 años y más,2015,0.3563057,Porcentaje
32,Zacatecas,024,Loreto,6200240411,Porcentaje de hombres de 85 años y más,2020,0.369285860827723,Porcentaje
32,Zacatecas,024,Loreto,6200240413,Tasa de monolingüismo de la población de 5 años y más hablante de Huasteco,2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2015,0.0337233,Porcentaje
32,Zacatecas,024,Loreto,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2020,0.0446281768215343,Porcentaje
32,Zacatecas,024,Loreto,6200240416,Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados,2020,0.645934138206417,Porcentaje
32,Zacatecas,024,Loreto,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2015,10.285594,Porcentaje
32,Zacatecas,024,Loreto,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2020,14.3467844224174,Porcentaje
32,Zacatecas,024,Loreto,6200240423,Porcentaje de hombres de 40 a 44 años,2015,3.2798875,Porcentaje
32,Zacatecas,024,Loreto,6200240423,Porcentaje de hombres de 40 a 44 años,2020,2.91325512430759,Porcentaje
32,Zacatecas,024,Loreto,6200240424,Tasa de monolingüismo de la población de 5 años y más hablante de Mixe,2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240425,Porcentaje de hombres de 70 a 74 años,2015,0.7819972,Porcentaje
32,Zacatecas,024,Loreto,6200240425,Porcentaje de hombres de 70 a 74 años,2020,0.779603483969637,Porcentaje
32,Zacatecas,024,Loreto,6200240426,Porcentaje de mujeres de 60 a 64 años,2015,1.1608064,Porcentaje
32,Zacatecas,024,Loreto,6200240426,Porcentaje de mujeres de 60 a 64 años,2020,1.46968312289013,Porcentaje
32,Zacatecas,024,Loreto,6200240427,Porcentaje de mujeres de 65 a 69 años,2015,1.0595406,Porcentaje
32,Zacatecas,024,Loreto,6200240427,Porcentaje de mujeres de 65 a 69 años,2020,1.09666710185202,Porcentaje
32,Zacatecas,024,Loreto,6200240428,Tasa de monolingüismo de la población de 5 años y más hablante de Otomí,2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240430,Porcentaje de la población con limitación para caminar y moverse,2020,31.2276519666269,Porcentaje
32,Zacatecas,024,Loreto,6200240431,Población de 5 años y más hablante de Purépecha (Tarasco),2020,6,Personas
32,Zacatecas,024,Loreto,6200240432,Tasa de monolingüismo de la población de 5 años y más hablante de Zoque,2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240433,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas zapotecas,2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240434,Población de 5 años y más hablante de Chatino,2020,0,Personas
32,Zacatecas,024,Loreto,6200240435,Porcentaje de la población con limitación para atender el cuidado personal,2020,3.82896305125149,Porcentaje
32,Zacatecas,024,Loreto,6200240443,Porcentaje de mujeres de 35 a 39 años,2015,3.5161744,Porcentaje
32,Zacatecas,024,Loreto,6200240443,Porcentaje de mujeres de 35 a 39 años,2020,3.56416808101908,Porcentaje
32,Zacatecas,024,Loreto,6200240444,Porcentaje de hombres de 55 a 59 años,2015,1.7852789,Porcentaje
32,Zacatecas,024,Loreto,6200240444,Porcentaje de hombres de 55 a 59 años,2020,1.70654829624932,Porcentaje
32,Zacatecas,024,Loreto,6200240445,Porcentaje de hombres de 5 a 9 años,2015,5.4571027,Porcentaje
32,Zacatecas,024,Loreto,6200240445,Porcentaje de hombres de 5 a 9 años,2020,5.77242292556465,Porcentaje
32,Zacatecas,024,Loreto,6200240447,Porcentaje de la población de 15 años y más sin instrucción,2020,3.9596316108752,Porcentaje
32,Zacatecas,024,Loreto,6200240449,Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240450,Porcentaje de la población con limitación para ver,2020,63.6323003575685,Porcentaje
32,Zacatecas,024,Loreto,6200240451,Población de 5 años y más hablante de Tarahumara,2020,1,Personas
32,Zacatecas,024,Loreto,6200240452,Población de 5 años y más hablante de Chol (Ch''ol),2020,0,Personas
32,Zacatecas,024,Loreto,6200240453,Población de 5 años y más hablante de Totonaca (Totonaco),2020,0,Personas
32,Zacatecas,024,Loreto,6200240454,Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,2020,0,Porcentaje
32,Zacatecas,024,Loreto,6200240458,Porcentaje de la población con discapacidad por edad avanzada,2020,22.0071118135124,Porcentaje
32,Zacatecas,024,Loreto,6200240459,Porcentaje de la población con discapacidad por nacimiento,2020,21.8095614381667,Porcentaje
32,Zacatecas,024,Loreto,6200240466,Población de 5 años y más hablante de Tlapaneco,2020,0,Personas
32,Zacatecas,024,Loreto,6200240471,Porcentaje de la población derechohabiente en el IMSS,2015,11.994942,Porcentaje
32,Zacatecas,024,Loreto,6200240471,Porcentaje de la población derechohabiente en el IMSS,2020,24.4914736693757,Porcentaje
